timestamp,token_price,unix timestamp,
2022-03-26T05:00:18.349Z,0.1058155935,1648270818,
2022-03-26T06:00:28.668Z,0.1058884851,1648274428,
2022-03-26T07:00:51.396Z,0.1059759754,1648278051,
2022-03-26T08:00:26.537Z,0.1060255174,1648281626,
2022-03-26T09:00:18.271Z,0.1059326478,1648285218,
2022-03-26T10:00:32.035Z,0.1059253905,1648288831,
2022-03-26T11:00:37.291Z,0.1059088823,1648292437,
2022-03-26T12:00:50.362Z,0.1058606095,1648296050,
2022-03-26T13:00:18.541Z,0.1057525156,1648299618,
2022-03-26T14:00:21.586Z,0.105665772,1648303221,
2022-03-26T15:01:01.301Z,0.1057225667,1648306861,
2022-03-26T16:00:25.730Z,0.1057432741,1648310425,
2022-03-26T17:00:43.353Z,0.1058333045,1648314043,
2022-03-26T18:00:19.575Z,0.1057747723,1648317619,
2022-03-26T19:00:38.701Z,0.1058319062,1648321238,
2022-03-26T20:00:27.868Z,0.1057566017,1648324827,
2022-03-26T21:00:24.045Z,0.1057821678,1648328424,
2022-03-26T22:00:34.188Z,0.105831455,1648332034,
2022-03-26T23:00:37.122Z,0.1057773951,1648335637,
2022-03-27T00:00:40.047Z,0.1059082113,1648339240,
2022-03-27T01:00:16.867Z,0.1060303836,1648342816,
2022-03-27T02:00:19.976Z,0.1060871636,1648346419,
2022-03-27T03:00:17.208Z,0.1059941904,1648350017,
2022-03-27T04:00:58.420Z,0.1059001006,1648353658,
2022-03-27T05:00:19.523Z,0.1058226024,1648357219,
2022-03-27T06:00:28.669Z,0.105862654,1648360828,
2022-03-27T07:00:25.790Z,0.105879944,1648364425,
2022-03-27T08:00:33.451Z,0.1059247838,1648368033,
2022-03-27T09:00:26.955Z,0.1058741739,1648371626,
2022-03-27T10:00:19.455Z,0.1057890753,1648375219,
2022-03-27T11:00:51.003Z,0.1058213597,1648378850,
2022-03-27T12:00:21.841Z,0.1058070639,1648382421,
2022-03-27T13:00:20.827Z,0.1053521833,1648386020,
2022-03-27T14:00:29.383Z,0.1056596777,1648389629,
2022-03-27T15:00:28.359Z,0.1057732758,1648393228,
2022-03-27T16:00:17.446Z,0.1059738967,1648396817,
2022-03-27T17:00:46.468Z,0.1060511342,1648400446,
2022-03-27T18:00:17.766Z,0.1060288683,1648404017,
2022-03-27T19:00:34.564Z,0.1060200961,1648407634,
2022-03-27T20:00:22.255Z,0.1060531836,1648411222,
2022-03-27T21:00:37.917Z,0.1064023106,1648414837,
2022-03-27T22:00:21.901Z,0.1066326406,1648418421,
2022-03-27T23:00:40.251Z,0.1066199065,1648422040,
2022-03-28T00:00:25.072Z,0.1069260499,1648425625,
2022-03-28T01:00:20.418Z,0.1069530106,1648429220,
2022-03-28T02:00:19.469Z,0.106918962,1648432819,
2022-03-28T03:00:32.634Z,0.10713966,1648436432,
2022-03-28T04:00:26.587Z,0.1073654945,1648440026,
2022-03-28T05:00:43.299Z,0.1073953125,1648443643,
2022-03-28T06:00:19.127Z,0.1076734939,1648447219,
2022-03-28T07:00:19.294Z,0.1073746092,1648450819,
2022-03-28T08:00:42.412Z,0.1080849911,1648454442,
2022-03-28T09:00:21.981Z,0.1080923417,1648458021,
2022-03-28T10:00:36.838Z,0.1085019282,1648461636,
2022-03-28T11:00:47.952Z,0.1087575019,1648465247,
2022-03-28T12:00:35.133Z,0.108782882,1648468835,
2022-03-28T13:00:37.377Z,0.1088126098,1648472437,
2022-03-28T14:00:53.821Z,0.1091590548,1648476053,
2022-03-28T15:00:26.828Z,0.1092578024,1648479626,
2022-03-28T16:00:33.119Z,0.1088601345,1648483233,
2022-03-28T17:00:17.872Z,0.1088928604,1648486817,
2022-03-28T18:00:21.232Z,0.1090438564,1648490421,
2022-03-28T19:00:25.847Z,0.1093720114,1648494025,
2022-03-28T20:00:36.048Z,0.109154289,1648497636,
2022-03-28T21:00:17.619Z,0.109413072,1648501217,
2022-03-28T22:00:32.536Z,0.1086233725,1648504832,
2022-03-28T23:00:26.824Z,0.1084807312,1648508426,
2022-03-29T00:00:47.520Z,0.1077756345,1648512047,
2022-03-29T01:00:27.935Z,0.1081762732,1648515627,
2022-03-29T02:00:33.411Z,0.1085043079,1648519233,
2022-03-29T03:00:28.979Z,0.1082648329,1648522828,
2022-03-29T04:00:21.049Z,0.1082267362,1648526421,
2022-03-29T05:00:18.893Z,0.1085275815,1648530018,
2022-03-29T06:00:41.982Z,0.10873706,1648533641,
2022-03-29T07:00:19.050Z,0.1086690603,1648537219,
2022-03-29T08:00:26.702Z,0.1084042047,1648540826,
2022-03-29T09:00:16.071Z,0.1086645605,1648544416,
2022-03-29T10:00:33.929Z,0.1086158985,1648548033,
2022-03-29T11:00:19.556Z,0.108723809,1648551619,
2022-03-29T12:00:29.135Z,0.108904731,1648555229,
2022-03-29T13:00:32.695Z,0.108949361,1648558832,
2022-03-29T14:00:27.985Z,0.1088130995,1648562427,
2022-03-29T15:00:29.101Z,0.1088999058,1648566029,
2022-03-29T16:00:37.542Z,0.1083329637,1648569637,
2022-03-29T17:00:24.304Z,0.1083179211,1648573224,
2022-03-29T18:00:26.936Z,0.1082151246,1648576826,
2022-03-29T19:00:38.876Z,0.1082571846,1648580438,
2022-03-29T20:00:15.869Z,0.1083925315,1648584015,
2022-03-29T21:00:42.183Z,0.1081897623,1648587642,
2022-03-29T22:00:27.235Z,0.1079744508,1648591227,
2022-03-29T23:00:18.210Z,0.1080178373,1648594818,
2022-03-30T00:00:15.747Z,0.108220583,1648598415,
2022-03-30T01:00:37.921Z,0.1080647812,1648602037,
2022-03-30T02:00:26.275Z,0.1077235019,1648605626,
2022-03-30T03:00:58.651Z,0.1079698986,1648609258,
2022-03-30T04:00:27.996Z,0.1081112801,1648612827,
2022-03-30T05:00:16.814Z,0.1080219214,1648616416,
2022-03-30T06:00:26.298Z,0.1082330952,1648620026,
2022-03-30T07:00:24.808Z,0.108261426,1648623624,
2022-03-30T08:00:26.245Z,0.1083416586,1648627226,
2022-03-30T09:00:28.744Z,0.1082580989,1648630828,
2022-03-30T10:00:33.708Z,0.1081071011,1648634433,
2022-03-30T11:00:19.611Z,0.1081046708,1648638019,
2022-03-30T12:00:27.484Z,0.1081118777,1648641627,
2022-03-30T13:00:17.373Z,0.108097172,1648645217,
2022-03-30T14:00:27.867Z,0.1078466678,1648648827,
2022-03-30T15:00:16.521Z,0.1080084102,1648652416,
2022-03-30T16:00:15.850Z,0.1061377121,1648656015,
2022-03-30T17:00:24.842Z,0.1082338179,1648659624,
2022-03-30T18:00:25.551Z,0.1084157941,1648663225,
2022-03-30T19:00:35.650Z,0.1081180731,1648666835,
2022-03-30T20:00:22.274Z,0.1081838656,1648670422,
2022-03-30T21:00:19.072Z,0.1082299736,1648674019,
2022-03-30T22:00:20.063Z,0.1080377388,1648677620,
2022-03-30T23:00:18.528Z,0.1080526007,1648681218,
2022-03-31T00:00:21.590Z,0.1080803513,1648684821,
2022-03-31T01:00:23.206Z,0.108339482,1648688423,
2022-03-31T02:00:51.772Z,0.1086108537,1648692051,
2022-03-31T03:00:19.004Z,0.1085175753,1648695618,
2022-03-31T04:00:29.751Z,0.1083277197,1648699229,
2022-03-31T05:00:36.976Z,0.1082637216,1648702836,
2022-03-31T06:00:39.779Z,0.1083692598,1648706439,
2022-03-31T07:00:23.527Z,0.1084387674,1648710023, 
2022-03-31T08:00:41.641Z,0.108442588,1648713641,
2022-03-31T09:00:18.784Z,0.1085771504,1648717218,
2022-03-31T10:00:58.018Z,0.1087117127,1648720857,
2022-03-31T11:00:29.502Z,0.1087398195,1648724429,
2022-03-31T12:00:25.601Z,0.1084376749,1648728025,
2022-03-31T13:00:29.509Z,0.1086011556,1648731629,
2022-03-31T14:00:45.155Z,0.1079885013,1648735245,
2022-03-31T15:00:39.146Z,0.1079138276,1648738839,
2022-03-31T16:00:16.700Z,0.1076598362,1648742416,
2022-03-31T17:00:31.902Z,0.1070438902,1648746031,
2022-03-31T18:00:32.769Z,0.1071498919,1648749632,
2022-03-31T19:00:23.869Z,0.1072421633,1648753223,
2022-03-31T20:00:40.884Z,0.107010709,1648756840,
2022-03-31T21:00:44.847Z,0.1070823852,1648760444,
2022-03-31T22:00:40.665Z,0.1070188805,1648764040,
2022-03-31T23:00:38.357Z,0.1070850014,1648767638,
2022-04-01T00:00:19.000Z,0.1071230167,1648771218,
2022-04-01T01:00:47.226Z,0.107163999,1648774847,
2022-04-01T02:00:26.096Z,0.1070254085,1648778426,
2022-04-01T03:00:57.038Z,0.1068668453,1648782057,
2022-04-01T04:00:28.851Z,0.1069106463,1648785628,
2022-04-01T05:00:30.259Z,0.1071094287,1648789230,
2022-04-01T06:00:23.590Z,0.1074864665,1648792823,
2022-04-01T07:00:29.936Z,0.1082412887,1648796429,
2022-04-01T08:00:19.260Z,0.10841231,1648800019,
2022-04-01T09:00:23.519Z,0.1083883055,1648803623,
2022-04-01T10:00:24.527Z,0.1076789012,1648807224,
2022-04-01T11:00:26.971Z,0.1077612648,1648810826,
2022-04-01T12:00:16.822Z,0.1075404316,1648814416,
2022-04-01T13:00:27.341Z,0.1076155833,1648818027,
2022-04-01T14:00:31.045Z,0.1077814106,1648821631,
2022-04-01T15:00:13.974Z,0.1081853802,1648825213,
2022-04-01T16:00:16.488Z,0.1082335224,1648828816,
2022-04-01T17:00:29.722Z,0.1079230043,1648832429,
2022-04-01T18:01:00.201Z,0.1082520755,1648836060,
2022-04-01T19:00:25.009Z,0.1081845599,1648839624,
2022-04-01T20:00:14.489Z,0.108428737,1648843214,
2022-04-01T21:00:27.345Z,0.1081818362,1648846827,
2022-04-01T22:00:41.231Z,0.1084874468,1648850441,
2022-04-01T23:00:27.776Z,0.108321264,1648854027,
2022-04-02T00:00:32.472Z,0.1080585227,1648857632,
2022-04-02T01:00:31.046Z,0.1084507742,1648861231,
2022-04-02T02:00:19.258Z,0.1085039945,1648864819,
2022-04-02T03:00:15.505Z,0.1087445066,1648868415,
2022-04-02T04:00:32.514Z,0.1085726289,1648872032,
2022-04-02T05:00:16.903Z,0.1085858103,1648875616,
2022-04-02T06:00:27.910Z,0.1091250777,1648879227,
2022-04-02T07:00:25.636Z,0.109241848,1648882825,
2022-04-02T08:00:40.310Z,0.1090093995,1648886440,
2022-04-02T09:00:25.704Z,0.108972731,1648890025,
2022-04-02T10:00:25.526Z,0.1091659498,1648893625,
2022-04-02T11:00:38.806Z,0.1093157934,1648897238,
2022-04-02T12:00:19.360Z,0.1090479024,1648900819,
2022-04-02T13:00:16.580Z,0.1089278884,1648904416,
2022-04-02T14:00:16.155Z,0.109170675,1648908016,
2022-04-02T15:00:38.623Z,0.1087712316,1648911638,
2022-04-02T16:00:51.254Z,0.1081156251,1648915251,
2022-04-02T17:00:25.542Z,0.108203464,1648918825,
2022-04-02T18:00:40.761Z,0.1080438882,1648922440,
2022-04-02T19:00:20.267Z,0.1076140703,1648926020,
2022-04-02T20:00:12.541Z,0.1077363493,1648929612,
2022-04-02T21:00:12.032Z,0.1080363683,1648933212,
2022-04-02T22:00:26.153Z,0.1079686515,1648936826,
2022-04-02T23:00:31.322Z,0.1077364935,1648940431,
2022-04-03T00:00:20.124Z,0.1073020658,1648944020,
2022-04-03T01:00:12.522Z,0.1074012586,1648947612,
2022-04-03T02:00:19.165Z,0.1071921209,1648951219,
2022-04-03T03:00:26.331Z,0.1071918603,1648954826,
2022-04-03T04:00:20.776Z,0.1076505979,1648958420,
2022-04-03T05:00:11.648Z,0.1079889103,1648962011,
2022-04-03T06:00:21.021Z,0.1082232983,1648965621,
2022-04-03T07:00:22.799Z,0.1085502334,1648969222,
2022-04-03T08:00:19.692Z,0.1084025383,1648972819,
2022-04-03T09:00:14.191Z,0.1081675077,1648976414,
2022-04-03T10:00:26.811Z,0.1083292809,1648980026,
2022-04-03T11:00:13.419Z,0.1081234827,1648983613,
2022-04-03T12:00:12.123Z,0.1080512874,1648987212,
2022-04-03T13:00:13.069Z,0.1079826429,1648990813,
2022-04-03T14:00:11.620Z,0.1078685389,1648994411,
2022-04-03T15:00:27.079Z,0.1080028863,1648998027,
