Timestamp,Peccala,BTC/USDT,ETH/USDT,XRP/USDT,Dates
1610499600,0.9565343159741462,0.8621591956379586,0.7877981133724857,0.9112082442650672,2021-01-13 01:00:00
1610503200,0.953626164008652,0.8780195980151239,0.8194750184768702,0.9336055897648596,2021-01-13 02:00:00
1610506800,0.9523903569885795,0.8756316713975479,0.8191253486764204,0.9307979453147432,2021-01-13 03:00:00
1610510400,0.9493005775142708,0.8963935655065604,0.8318326671064029,0.935775133203586,2021-01-13 04:00:00
1610514000,0.9527195914417312,0.8795725852559247,0.8134432144191112,0.9279583958140571,2021-01-13 05:00:00
1610517600,0.9516606801763524,0.8832269691250021,0.8235041682229622,0.9320103372363844,2021-01-13 06:00:00
1610521200,0.9505093982783344,0.8953911081341914,0.8300604769813961,0.9352327473439044,2021-01-13 07:00:00
1610524800,0.9453400016539456,0.9273631898819132,0.8553638552684908,0.9512171776792264,2021-01-13 08:00:00
1610528400,0.9477175202855764,0.9149196775066536,0.8420287206058824,0.9435599655425452,2021-01-13 09:00:00
1610532000,0.9474454807417718,0.9103124025075748,0.8425452782656379,0.9457614140318412,2021-01-13 10:00:00
1610535600,0.9442813555387006,0.9256691906574788,0.8579704846900257,0.9539929170787734,2021-01-13 11:00:00
1610539200,0.9441834419734424,0.9114219441682666,0.843689652158019,0.9535462463708004,2021-01-13 12:00:00
1610542800,0.9450776510019948,0.9082687889853736,0.8404631535447776,0.9498452605047376,2021-01-13 13:00:00
1610546400,0.9444668360497822,0.9164588816212348,0.8481082069091574,0.9561305554669304,2021-01-13 14:00:00
1610550000,0.946215377592166,0.9081145239957601,0.8391995740386068,0.9469419009029127,2021-01-13 15:00:00
1610553600,0.9437206423742158,0.9190668081380878,0.8512393410313671,0.9562900807197778,2021-01-13 16:00:00
1610557200,0.9428913826931308,0.9220110959467273,0.8529161666653422,0.9607567877995086,2021-01-13 17:00:00
1610560800,0.9434290969852596,0.9229783003231878,0.8538857056574986,0.9578853332482532,2021-01-13 18:00:00
1610564400,0.941350854601964,0.9467777834029424,0.8769639124871854,0.9670420827617009,2021-01-13 19:00:00
1610568000,0.9413181492812864,0.9542758040664991,0.8757798033902077,0.9658296908400598,2021-01-13 20:00:00
1610571600,0.9388104013253186,0.9601026206759086,0.8828129346038003,0.968924480745302,2021-01-13 21:00:00
1610575200,0.9386075774967114,0.9884423185444806,0.8955440941565409,0.982643652490189,2021-01-13 22:00:00
1610578800,0.93851372727617,0.9861320545419509,0.8886619567204153,0.9744440544938264,2021-01-13 23:00:00
1610582400,0.9392358061519448,0.9905662452829238,0.8978487360231419,0.9753373959097724,2021-01-14 00:00:00
1610586000,0.9382720947881522,1.0010260477230142,0.9011864932092536,0.9646172989184186,2021-01-14 01:00:00
1610589600,0.9401258136138166,0.9926800997368216,0.8860791684216383,0.932680343298344,2021-01-14 02:00:00
1610593200,0.939922894969048,0.9924094733546988,0.8848314829973061,0.9216411958012952,2021-01-14 03:00:00
1610596800,0.9387116553097532,0.981918658880614,0.8713056193526342,0.9268736240946941,2021-01-14 04:00:00
1610600400,0.9389712239840292,0.9940812075290856,0.8815493550976294,0.9441342564527964,2021-01-14 05:00:00
1610604000,0.9385683597411149,0.9947470385495486,0.8819626012254337,0.9405927958395812,2021-01-14 06:00:00
1610607600,0.9404122487022364,1.0029132757746446,0.8910063337916128,0.944293781705644,2021-01-14 07:00:00
1610611200,0.9416436056759864,1.0125169340283915,0.9122010919234222,0.9495900201001818,2021-01-14 08:00:00
1610614800,0.9406122124034478,1.0170359440076402,0.9194805814055136,0.9403694604855948,2021-01-14 09:00:00
1610618400,0.9420558583857916,1.0055877323815199,0.9109295653763322,0.9344351210796668,2021-01-14 10:00:00
1610622000,0.943148423425314,1.0201647136595289,0.9288898778539809,0.9445171170596304,2021-01-14 11:00:00
1610625600,0.9439369106349378,1.0169259440580014,0.9270064291561038,0.9418051877612224,2021-01-14 12:00:00
1610629200,0.9457645184485118,1.0140662104275182,0.9288183544857072,0.9398908847270522,2021-01-14 13:00:00
1610632800,0.9421976197676111,1.033150804099632,0.9484078103518156,0.9454742685767156,2021-01-14 14:00:00
1610636400,0.9381481447881364,1.0490424835709111,0.9603124776489476,0.951759563538908,2021-01-14 15:00:00
1610640000,0.9410566402807918,1.0482070140738973,0.9639681164718318,0.9481223877739844,2021-01-14 16:00:00
1610643600,0.9370734384530669,1.041326583489034,0.9736555593524752,0.9551734039498452,2021-01-14 17:00:00
1610647200,0.9386050709053252,1.0451121721173189,0.9690224344965152,0.9459209392846888,2021-01-14 18:00:00
1610650800,0.9381966466085708,1.0428737394072036,0.9617747331781012,0.94713333120633,2021-01-14 19:00:00
1610654400,0.9392629072464462,1.0569794437925435,0.978439677985902,0.9468142807006348,2021-01-14 20:00:00
1610658000,0.9353849192958388,1.0422598601701845,0.9590250570200186,0.9381680119962988,2021-01-14 21:00:00
1610661600,0.936532873547576,1.027967023340399,0.9444342898921588,0.935775133203586,2021-01-14 22:00:00
1610665200,0.9392206361923644,1.0334325630067784,0.9542250443047532,0.9407842261429984,2021-01-14 23:00:00
1610668800,0.9606263423343944,1.037583404479887,0.9789880238093348,0.9459209392846888,2021-01-15 00:00:00
1610672400,0.9630309073083764,1.0457387742400792,0.9831284321282969,0.9483138180774016,2021-01-15 01:00:00
1610676000,0.962476976977338,1.0383923679649398,0.9779708025716624,0.9529719554605494,2021-01-15 02:00:00
1610679600,0.9628838990743134,1.0408317162457204,0.9851310864399642,0.9538333918259259,2021-01-15 03:00:00
1610683200,0.9555232085091984,1.0257826628946844,0.9688078643916938,0.944804262514756,2021-01-15 04:00:00
1610686800,0.9554623890835774,1.0185152445351893,0.9598515492756272,0.9335417796637208,2021-01-15 05:00:00
1610690400,0.9543873927215712,1.0021631556361457,0.942010442411768,0.9252783715662188,2021-01-15 06:00:00
1610694000,0.961096856356718,1.0084196346994443,0.9540104741999318,0.9297450786459496,2021-01-15 07:00:00
1610697600,0.9708159362240018,1.0197676536003513,0.9862198310459102,0.9362218039115592,2021-01-15 08:00:00
1610701200,0.9675592511828446,1.0146554390734133,0.9676237552947159,0.928883642280573,2021-01-15 09:00:00
1610704800,0.973971870042519,1.0251793860624496,0.979250276159672,0.932871773601761,2021-01-15 10:00:00
1610708400,0.9696422169185432,1.0189411961474042,0.9805535908704394,0.9338289251188462,2021-01-15 11:00:00
1610712000,0.9702020918420392,1.0101141640441178,0.9745297338535996,0.9292984079379764,2021-01-15 12:00:00
1610715600,0.975288528595482,1.0011490356185138,0.9708979361534732,0.9213859553967392,2021-01-15 13:00:00
1610719200,0.9848030571443782,0.9988506993213666,0.9710727710536984,0.9215135755990173,2021-01-15 14:00:00
1610722800,0.9736308372928808,0.9791349975044592,0.9508475519140448,0.9007433876782694,2021-01-15 15:00:00
1610726400,0.9582791903306672,0.9439000256843256,0.9072818735943672,0.8742621957055801,2021-01-15 16:00:00
1610730000,0.9748099592118756,0.9581782842075326,0.9261402016958986,0.8868008805793955,2021-01-15 17:00:00
1610733600,0.96621136970486,0.952819828829476,0.917509715257524,0.8842165714832657,2021-01-15 18:00:00
1610737200,0.9729368665753216,0.9388842930409259,0.9053586896918931,0.8782184219761987,2021-01-15 19:00:00
1610740800,0.9667543256182308,0.9335136448973674,0.90099576422719,0.8758893532846248,2021-01-15 20:00:00
1610744400,0.9725076239124409,0.9437651100834434,0.9031812004800012,0.8850141977475033,2021-01-15 21:00:00
1610748000,0.9788843071497862,0.960412475955734,0.9210620425484572,0.8925118846313371,2021-01-15 22:00:00
1610751600,0.9867228805363226,0.9701200377763682,0.9241613885069896,0.8797817694541045,2021-01-15 23:00:00
1610755200,0.9858181186164632,0.9737627590001826,0.9285958373399664,0.8929266502887406,2021-01-16 00:00:00
1610758800,1.010380525796126,0.9849504165287251,0.9444740250967552,0.9068372523370448,2021-01-16 01:00:00
1610762400,1.0004394421066227,0.9808221051657832,0.9363521492772168,0.8993714705037807,2021-01-16 02:00:00
1610766000,0.999253435983285,0.9601672953450936,0.9246541050439868,0.8911080624062788,2021-01-16 03:00:00
1610769600,1.0107284487151182,0.9683420144940174,0.9371389063282288,0.8912356826085569,2021-01-16 04:00:00
1610773200,1.009953002676524,0.9694671947017665,0.93886341420772,0.8948090482723413,2021-01-16 05:00:00
1610776800,1.0084889378986317,0.9503563600778112,0.9251309274991456,0.8869285007816736,2021-01-16 06:00:00
1610780400,1.0080292269805589,0.9571472003422457,0.9322912113674476,0.8919375937210858,2021-01-16 07:00:00
1610784000,1.0174790236958335,0.9692119418065808,0.9400395762637784,0.8977762179753055,2021-01-16 08:00:00
1610787600,1.0152467830792202,0.9929833285136568,0.9660581882336112,0.9036786523306638,2021-01-16 09:00:00
1610791200,1.0209922179310609,0.9926178106087132,0.9655575246556946,0.9111763392144976,2021-01-16 10:00:00
1610794800,1.0280683971650468,0.9916076664928756,0.9642144747403304,0.9147816099288516,2021-01-16 11:00:00
1610798400,1.0289778719419749,0.9987465306943594,0.9687442880643392,0.9313403311744248,2021-01-16 12:00:00
1610802000,1.0220450540777677,0.9901890647327174,0.9676237552947159,0.92585266247647,2021-01-16 13:00:00
1610805600,1.019408388295135,0.9846493082328468,0.9785270954360143,0.9161216220527708,2021-01-16 14:00:00
1610809200,1.03817189499587,0.986876873478058,0.9846304228620474,0.9150368503334076,2021-01-16 15:00:00
1610812800,1.037006825158897,0.993006918864302,1.0142728854910874,0.9183868806432056,2021-01-16 16:00:00
1610816400,1.0319181655780816,0.9868564638488478,1.006000015894082,0.9124844462878472,2021-01-16 17:00:00
1610820000,1.02823352255027,0.9769914563171646,0.9962410496451646,0.9043167533420541,2021-01-16 18:00:00
1610823600,1.0161749701866758,0.9670705211002432,0.9786304069679655,0.8956704846377181,2021-01-16 19:00:00
1610827200,1.0272268076488085,0.964193028441746,0.9952874047348472,0.9050186644545832,2021-01-16 20:00:00
1610830800,1.0397856201648488,0.9731377472381396,1.0122146018929852,0.9048910442523048,2021-01-16 21:00:00
1610834400,1.0189680001319037,0.9518327449440444,0.9813880301669674,0.8917461634176691,2021-01-16 22:00:00
1610838000,1.0205207551406648,0.9575879953211588,0.9790674942185278,0.8924161694796285,2021-01-16 23:00:00
1610841600,1.018538731309109,0.9540833704196618,0.9757615251960932,0.8907890119005838,2021-01-17 00:00:00
1610845200,1.0276460065938635,0.9647239438613268,0.9820873697678668,0.8974252624190409,2021-01-17 01:00:00
1610848800,1.029010398214974,0.9731849279394305,0.9938251492056932,0.9111763392144976,2021-01-17 02:00:00
1610852400,1.028357012389706,0.965340473699542,0.9896847408867308,0.9019557795999106,2021-01-17 03:00:00
1610856000,1.028293546230608,0.9589079947168216,0.9864900304371668,0.8984143189866955,2021-01-17 04:00:00
1610859600,1.0210333893816703,0.950194143284609,0.9722489331097568,0.8909804422040009,2021-01-17 05:00:00
1610863200,1.0134266726035408,0.9422123879027622,0.9659628237425796,0.8852375331014898,2021-01-17 06:00:00
1610866800,1.0207208470728706,0.9380689681130026,0.9641667924948146,0.8842803815844047,2021-01-17 07:00:00
1610870400,1.0081296665031243,0.9213730962388236,0.9396978535042478,0.8717097916600197,2021-01-17 08:00:00
1610874000,1.010949129773243,0.9206089279139849,0.9507760285457711,0.8722840825702707,2021-01-17 09:00:00
1610877600,1.0116384871061772,0.9058901394719844,0.9381640746068202,0.8617873209329037,2021-01-17 10:00:00
1610881200,1.0202997520066115,0.9228402040008704,0.955512464933682,0.8717097916600197,2021-01-17 11:00:00
1610884800,1.0212473749891882,0.9348670418681012,0.9691575341921436,0.8776441310659476,2021-01-17 12:00:00
1610888400,1.0111720445814654,0.9309990195426175,0.9640237457582668,0.8770698401556964,2021-01-17 13:00:00
1610892000,1.0112962429636154,0.9235176976665962,0.9526753713254871,0.8716459815588806,2021-01-17 14:00:00
1610895600,1.0125018965033878,0.9210844457685669,0.9525164305071008,0.8685830967042081,2021-01-17 15:00:00
1610899200,1.0223096543685173,0.9470192531719082,0.9865059245190052,0.8826532240053601,2021-01-17 16:00:00
1610902800,1.0224438845497872,0.9519628894627736,0.9847734695985952,0.8848865775452253,2021-01-17 17:00:00
1610906400,1.0227748808516153,0.9499017819726782,0.9793376936097844,0.8831317997639024,2021-01-17 18:00:00
1610910000,1.0234276689097022,0.9456438562112466,0.9747443039584212,0.8830360846121941,2021-01-17 19:00:00
1610913600,1.0286635948568292,0.9445125796207468,0.968227730404584,0.8778355613693647,2021-01-17 20:00:00
1610917200,1.0387669800539572,0.9561746947633928,0.9837721424427616,0.8873432664390771,2021-01-17 21:00:00
1610920800,1.0362708022945424,0.9686083999142264,1.0026066294215348,0.8955109593848707,2021-01-17 22:00:00
1610924400,1.0286863789477405,0.95901825972658,0.9901615633418898,0.8873113613885077,2021-01-17 23:00:00
1610928000,1.0304649332423022,0.9495776134463938,0.9794727933054128,0.8850780078486423,2021-01-18 00:00:00
1610931600,1.0401303776899569,0.9532672503113794,0.9875946691249514,0.8854608684554763,2021-01-18 01:00:00
1610935200,1.0379909385547128,0.9575410796799876,0.98494830449882,0.8870242159333821,2021-01-18 02:00:00
1610938800,1.0315219292628934,0.9479769153840628,0.97058800155762,0.8769422199534185,2021-01-18 03:00:00
1610942400,1.0212482106305527,0.9305802245536321,0.9489323150524902,0.8709759754969211,2021-01-18 04:00:00
1610946000,1.0262039774933809,0.9312121278787848,0.9551151128877162,0.8719012219634368,2021-01-18 05:00:00
1610949600,1.0296240682045683,0.9368417397592036,0.9598912844802238,0.8762084037903201,2021-01-18 06:00:00
1610953200,1.0250531919979633,0.9328907536162816,0.9521349725429736,0.8740388603515936,2021-01-18 07:00:00
1610956800,1.0331390471519717,0.9568816101023956,0.9692846868468526,0.886003254315158,2021-01-18 08:00:00
1610960400,1.0331432188411358,0.960397367528916,0.9720264159640161,0.9035191270778165,2021-01-18 09:00:00
1610964000,1.0317154439000515,0.969447580252915,0.9778754380806308,0.9188654564017484,2021-01-18 10:00:00
1610967600,1.0266746917929996,0.95995842797084,0.9725032384191749,0.9029129311169958,2021-01-18 11:00:00
1610971200,1.0240294413823094,0.9659827143693598,0.973854235375458,0.9063905816290718,2021-01-18 12:00:00
1610974800,1.010050440903176,0.9802294307383328,0.9883178498486089,0.9113677695179146,2021-01-18 13:00:00
1610978400,1.0117819012175455,0.9744919393892326,0.9886118903626236,0.907411543247296,2021-01-18 14:00:00
1610982000,1.0158747162991568,0.966136449238734,0.9830728028418618,0.9063586765785022,2021-01-18 15:00:00
1610985600,1.01559701680406,0.9649776063957946,0.9855999618542036,0.9064543917302108,2021-01-18 16:00:00
1610989200,1.0128537013011212,0.9591017536642572,0.9775178212392616,0.8994352806049196,2021-01-18 17:00:00
1610992800,1.0105293400364888,0.9456096634558168,0.968410512345728,0.8898956704846376,2021-01-18 18:00:00
1610996400,1.0126914359157142,0.947738891396652,0.968227730404584,0.8904061512937497,2021-01-18 19:00:00
1611000000,1.0158704656287236,0.95293963600354,0.9756423195823036,0.8989567048463771,2021-01-18 20:00:00
1611003600,1.013983015284234,0.9569409835691882,0.9744899986490032,0.8986695593912515,2021-01-18 21:00:00
1611007200,1.0133857731282074,0.9594648860281244,0.9800529272925228,0.8998500462623232,2021-01-18 22:00:00
1611010800,1.0111965627639397,0.9667394610108492,0.986060890227524,0.904189133139776,2021-01-18 23:00:00
1611014400,1.0172077852433858,0.9707153628050146,1.000150993777467,0.9102191876974124,2021-01-19 00:00:00
1611018000,1.0171230713006971,0.9721580850360574,1.0027496761580823,0.911272054366206,2021-01-19 01:00:00
1611021600,1.0134639949298108,0.9786666362731063,1.0465378716235012,0.9236193089366046,2021-01-19 02:00:00
1611025200,1.0127559253439442,0.9755299148176292,1.0643074551190863,0.9201097533739592,2021-01-19 03:00:00
1611028800,1.01320964359986,0.9666294610612104,1.050265033814659,0.9289793574322812,2021-01-19 04:00:00
1611032400,1.0124326268426995,0.961762957265152,1.0365325471060851,0.9255974220719138,2021-01-19 05:00:00
1611036000,1.0129666346788482,0.9608262348024468,1.0500663577916762,1.0238649778259896,2021-01-19 06:00:00
1611039600,1.0140029706935638,0.970108110070986,1.057147171250785,0.9894075232109242,2021-01-19 07:00:00
1611043200,1.015941565281007,0.9851733320893178,1.0925035563008114,0.9772197938933732,2021-01-19 08:00:00
1611046800,1.0186657448460477,0.9859629461856392,1.093155213656195,0.97999553329292,2021-01-19 09:00:00
1611050400,1.014913749310015,0.9817840083398516,1.0964293945149526,0.9717002201448488,2021-01-19 10:00:00
1611054000,1.0150574708403441,0.9836540074837072,1.100879737429768,0.9616182241648852,2021-01-19 11:00:00
1611057600,1.0171343560998134,0.9877128730953112,1.1360056582931346,0.9640430080081676,2021-01-19 12:00:00
1611061200,1.0122764717685966,0.9749483729152028,1.1014757654987166,0.9706792585266246,2021-01-19 13:00:00
1611064800,1.0175600584413893,0.9829097186678396,1.126278480207895,0.9800274383434896,2021-01-19 14:00:00
1611068400,1.0110649313206466,0.980518876388948,1.1176956760150358,0.9659892160929072,2021-01-19 15:00:00
1611072000,1.0117848265838472,0.9894535229007968,1.1237831093592299,0.9824522221867722,2021-01-19 16:00:00
1611075600,1.0105563393077095,0.9904260284796494,1.1308162405728228,0.9739654787352836,2021-01-19 17:00:00
1611079200,1.0096822056712789,0.9850270189032926,1.1254122527476895,0.9725616565102256,2021-01-19 18:00:00
1611082800,0.9946809217230702,0.9674694365802579,1.0874969205216438,0.9468142807006348,2021-01-19 19:00:00
1611086400,0.994433873291988,0.9616821139286708,1.0804717363489704,0.9564177009220558,2021-01-19 20:00:00
1611090000,1.000940104604379,0.9657799433778572,1.0997592046601448,0.970392113071499,2021-01-19 21:00:00
1611093600,1.0033994602190752,0.9662029793287564,1.1200400530862336,0.9666911272054364,2021-01-19 22:00:00
1611097200,1.002509132354761,0.9709899650889317,1.1203181995184095,0.9568005615288898,2021-01-19 23:00:00
1611100800,0.99348712606986,0.9516172510668008,1.0850571789594143,0.9378489614906038,2021-01-20 00:00:00
1611104400,1.0010132141778103,0.9625377279947752,1.116559249163574,0.9496538302013208,2021-01-20 01:00:00
1611108000,0.9980067283646732,0.9570067184788515,1.1011260956982667,0.940943751395846,2021-01-20 02:00:00
1611111600,0.9988949943043224,0.9563607669673596,1.1110598968474088,0.9333503493603036,2021-01-20 03:00:00
1611115200,0.9885785197975998,0.9293667793260528,1.0681697170058728,0.911144434163928,2021-01-20 04:00:00
1611118800,0.9922014470712692,0.9343907288331602,1.0779366302957096,0.9194078422614298,2021-01-20 05:00:00
1611122400,0.9940729824870136,0.9403585574262026,1.08719493296671,0.9263631432855821,2021-01-20 06:00:00
1611126000,0.9913802074407392,0.9346793793034166,1.0720876081790949,0.9217050059024344,2021-01-20 07:00:00
1611129600,0.9954855383384096,0.9455452538467513,1.0886969237004602,0.9490157291899306,2021-01-20 08:00:00
1611133200,0.993422194216552,0.9403129670856296,1.0728266829845907,0.9459847493858276,2021-01-20 09:00:00
1611136800,0.98795322605181,0.9224479150238459,1.0410623604300941,0.9159620967999234,2021-01-20 10:00:00
1611140400,0.9879569565426846,0.9203284943074364,1.0356345314822026,0.9175573493283986,2021-01-20 11:00:00
1611144000,0.9850298374580886,0.9125004737949636,1.005626504970874,0.9087196503206456,2021-01-20 12:00:00
1611147600,0.986234983178852,0.9202267112215058,1.0277749080130014,0.9213859553967392,2021-01-20 13:00:00
1611151200,0.9871427077385329,0.9266120095029352,1.0414040831896243,0.9242255048974252,2021-01-20 14:00:00
1611154800,0.9873112117023182,0.924420227373872,1.0358332075051857,0.9182273553903582,2021-01-20 15:00:00
1611158400,0.9896212863066876,0.9063229826473091,1.0117934087242615,0.9083686947643812,2021-01-20 16:00:00
1611162000,0.9876086001393536,0.9196168078862808,1.0421669991178786,0.9239383594422996,2021-01-20 17:00:00
1611165600,0.9867778563657508,0.9235627578869301,1.0422623636089103,0.9246402705548288,2021-01-20 18:00:00
1611169200,0.984427833613785,0.934347258973544,1.0471895289788848,0.927256484701528,2021-01-20 19:00:00
1611172800,0.9848438709077364,0.932935283716376,1.0695207139621563,0.9289155473311425,2021-01-20 20:00:00
1611176400,0.9862782735641651,0.9265746360260704,1.0587127383118895,0.93229748269151,2021-01-20 21:00:00
1611180000,0.9868844107035648,0.9248716247575696,1.0514729840343948,0.9392846887662316,2021-01-20 22:00:00
1611183600,0.9867079566441336,0.9265425637515974,1.0602465172093172,0.9318508119835368,2021-01-20 23:00:00
1611187200,0.9865038991145344,0.9401213286191508,1.0940850174437549,0.9428899594805856,2021-01-21 00:00:00
1611190800,0.9864731068597252,0.9354822464057184,1.0835631352665835,0.938933733209967,2021-01-21 01:00:00
1611194400,0.9878591761579524,0.9220034092032584,1.0625034768304022,0.9300322241010749,2021-01-21 02:00:00
1611198000,0.9910029947739598,0.916050689037034,1.0561220029721934,0.9553010241521231,2021-01-21 03:00:00
1611201600,0.9892328331930672,0.9163769780442752,1.0537855729419152,0.9396037392719264,2021-01-21 04:00:00
1611205200,0.9886821020706948,0.9077757771628971,1.0233007239754282,0.9345308362313752,2021-01-21 05:00:00
1611208800,0.9883033089071536,0.9161190745478937,1.03751798018008,0.9402099352327472,2021-01-21 06:00:00
1611212400,0.9882494451967908,0.9187468805737172,1.0398861983740355,0.9458890342341192,2021-01-21 07:00:00
1611216000,0.9886159099846014,0.917751314764458,1.0406888495068862,0.9439428261493794,2021-01-21 08:00:00
1611219600,0.9973619544697716,0.8809999340000302,1.0020264954344251,0.9117825351753184,2021-01-21 09:00:00
1611223200,0.9993532662249741,0.8715197937620222,1.0021695421709726,0.9053377149602782,2021-01-21 10:00:00
1611226800,1.000462240597893,0.8701030474227011,0.9929668687864076,0.9109210988099414,2021-01-21 11:00:00
1611230400,1.005738124651737,0.8536762115699272,0.9825959803867031,0.9030405513192736,2021-01-21 12:00:00
1611234000,1.0019585811685752,0.8607689553105987,0.9872847345290979,0.8979995533292918,2021-01-21 13:00:00
1611237600,1.004672784603981,0.8563135597600571,0.9831999554965708,0.8970743068627762,2021-01-21 14:00:00
1611241200,1.0129965101345308,0.8265035734080025,0.9571495553630608,0.8746131512618448,2021-01-21 15:00:00
1611244800,1.012877670214669,0.8318697155295278,0.9445376014241098,0.8789841431898672,2021-01-21 16:00:00
