Timestamp,Peccala,BTC,ETH,XRP,Dates
1610118000,1.0,1.0,1.0,1.0,2021-01-08 15:00:00
1610215200,1.236587370546932,0.9750874038364815,0.9726158179055316,1.003996003996004,2021-01-09 18:00:00
1610348400,1.307786077670773,0.7922795629771993,0.8178100610216957,0.8382867132867132,2021-01-11 07:00:00
1610474400,1.2496404668529681,0.8446092102282693,0.8891903288170384,0.9329108391608393,2021-01-12 18:00:00
1610553600,1.0978982222952816,0.8364401809904104,0.8521874726516194,0.9357205294705295,2021-01-13 16:00:00
1610701200,1.087020642040251,0.9234351317950709,0.9687015187798842,0.9089035964035964,2021-01-15 09:00:00
1610852400,1.0516685062113975,0.8785537170844016,0.9907870764481712,0.8825549450549451,2021-01-17 03:00:00
1611000000,1.0435103210201238,0.8672677487140606,0.9767290143444742,0.8796203796203796,2021-01-18 20:00:00
1611151200,1.049855576168893,0.8433070480552842,1.0425640250451498,0.9043456543456544,2021-01-20 14:00:00
1611309600,1.0571072963389145,0.7577710592406596,0.9318259568949743,0.8288898601398601,2021-01-22 10:00:00
1611385200,1.008158185191272,0.7917211143980106,0.9972313493989323,0.8641358641358641,2021-01-23 07:00:00
1611432000,1.2583425310569947,0.7803511978179255,1.0007160303278622,0.8521478521478522,2021-01-23 20:00:00
1611464400,1.118293685273466,0.79151992817121,1.0500186963474496,0.8580169830169831,2021-01-24 05:00:00
1611471600,1.5417034967005616,0.7901994324811545,1.0503528438337855,0.8591096403596403,2021-01-24 07:00:00
1611554400,1.8239767043186248,0.8040484747840565,1.1460065397436612,0.8688186813186813,2021-01-25 06:00:00
1611594000,2.1258295563957432,0.8180355009259632,1.1182325189151343,0.8570804195804196,2021-01-25 17:00:00
1611597600,2.397380577762419,0.8149815229507892,1.113021409306803,0.8558316683316683,2021-01-25 18:00:00
1611604800,2.694183124721132,0.8059882091362188,1.100220378223131,0.8509303196803196,2021-01-25 20:00:00
1611630000,1.4772538336895007,0.7793664949668465,1.074276212676919,0.8390671828171828,2021-01-26 03:00:00
1611648000,1.3290468027146964,0.7633403475118161,1.048061546784626,0.8304507992007991,2021-01-26 08:00:00
1611802800,1.290975271822088,0.7475214170457805,1.009268614799551,0.7914585414585413,2021-01-28 03:00:00
1611928800,1.3943122842448847,0.9227068569524919,1.1333328029404979,0.9112137862137863,2021-01-29 14:00:00
1612022400,1.601666157856421,0.8252538408115188,1.0909597193161114,1.1924013486513487,2021-01-30 16:00:00
1612141200,1.722815207946832,0.7851164648733432,1.0182349056828939,1.4778346653346655,2021-02-01 01:00:00
1612242000,1.9998309184416314,0.8172010846687653,1.0985814643615792,1.192245254745255,2021-02-02 05:00:00
1612368000,2.144865321842051,0.8889343474341399,1.2710015673108286,1.1773226773226773,2021-02-03 16:00:00
1612396800,2.4067042179810176,0.9075153669851473,1.3243935620917633,1.240041208791209,2021-02-04 00:00:00
1612530000,2.5285472435649723,0.9130660805087455,1.3215055731027183,1.4121815684315684,2021-02-05 13:00:00
1612620000,2.755822746166309,0.9679872668899335,1.333638309213719,1.3624500499500498,2021-02-06 14:00:00
1612641600,2.980108091424814,0.9692501084934119,1.3587789296142188,1.3997877122877123,2021-02-06 20:00:00
1612749600,2.871487682878143,0.929261330535703,1.266697429451123,1.3118756243756244,2021-02-08 02:00:00
1612807200,2.5201418406406293,1.0391987481102607,1.3580708551788883,1.4014735264735265,2021-02-08 18:00:00
1612958400,2.5704506493201507,1.1238096180042858,1.425711853484283,1.6477584915084915,2021-02-10 12:00:00
1613091600,2.7458516309325316,1.1576653520409186,1.4252583676099704,1.6334602897102897,2021-02-12 01:00:00
1613167200,2.9954920977854993,1.1545472067559976,1.4706467345039103,1.8298576423576425,2021-02-12 22:00:00
1613214000,3.1642499857421296,1.1265649526355999,1.4293795199414447,1.79379995004995,2021-02-13 11:00:00
1613253600,3.3305215696404673,1.1369902106255758,1.4417986681835901,1.9235139860139858,2021-02-13 22:00:00
1613350800,3.0901270460042736,1.1763312847236211,1.437224029977803,1.8617944555444554,2021-02-15 01:00:00
1613448000,2.8355916680365385,1.197082654973099,1.4496909135751395,1.7968906093906094,2021-02-16 04:00:00
1613520000,3.1329121950073966,1.1852486109345437,1.417732093274884,1.6227522477522478,2021-02-17 00:00:00
1613592000,2.754009816123805,1.257832693630285,1.462102105924753,1.6992070429570427,2021-02-17 20:00:00
1613638800,2.6561115938285216,1.2473273471183692,1.5037830268988726,1.6986763236763236,2021-02-18 09:00:00
1613761200,2.7964323791184267,1.3360420300703453,1.5645580899493208,1.73026973026973,2021-02-19 19:00:00
1613775600,2.6289176431909453,1.3370537507360547,1.5529902222080783,1.7499063436563436,2021-02-19 23:00:00
1613930400,2.637285012617891,1.3870516640923354,1.5513672201315905,1.7027035464535467,2021-02-21 18:00:00
1613962800,2.8355916680365385,1.3715190742152832,1.5152952033923923,1.661057692307692,2021-02-22 03:00:00
1614074400,2.5119836554493564,1.1596434420406363,1.193757806719547,1.394542957042957,2021-02-23 10:00:00
1614222000,2.4603151492379585,1.2218553374537109,1.298107293166684,1.4769293206793206,2021-02-25 03:00:00
1614369600,2.346100556560129,1.1327985896700763,1.1772254620384588,1.3633241758241759,2021-02-26 20:00:00
1614438000,2.215569593499753,1.1356704386269838,1.1718154551168323,1.388267982017982,2021-02-27 15:00:00
1614571200,2.1666204823521125,1.117774754891732,1.1409227244158384,1.3134677822177823,2021-03-01 04:00:00
1614718800,2.201972618180964,1.1465581354620156,1.1688876866651285,1.33887987012987,2021-03-02 21:00:00
